,S,E,Ia,Is,R,Ihsub,Ihcrit,D,Htot,Dperday,NCperday,Hcumulative
2020-05-31,10379935.67059816,3203.1960240611443,4973.2165318675,2054.568695513082,273116.7807082243,519.6811006015427,333.09237581371633,1971.7939657610473,852.773476415259,16.291374419808342,618.7324007991183,11026.036603600563
2020-06-01,10379316.93819736,3041.471717054615,4718.443449071046,1948.8748597878366,274278.4218529316,497.11668913908824,318.64789447641783,1988.0853401808554,815.7645836155057,15.582777929053304,587.7459909851161,11072.443402872254
2020-06-02,10378729.192206377,2888.267058353247,4477.043363046675,1848.7357638778326,275381.1021335532,475.3105944204753,304.6807622651388,2003.6681181099088,779.9913566856143,14.897514135961455,558.3406639335637,11116.455657736788
2020-06-03,10378170.851542436,2743.0680441188715,4248.3119349406425,1753.8628960933822,276427.88006279373,454.2656998902954,291.1941874773189,2018.5656322458703,745.4598873676143,14.235228772219836,530.4195455739036,11158.200196972744
2020-06-04,10377640.431996863,2605.336874100265,4031.631491943803,1664.0035786714225,277421.62502693955,433.98135358315,278.1888168777854,2032.8008610180905,712.1701704609352,13.595567569518774,503.88576183596604,11197.795628786997
2020-06-05,10377136.546235027,2474.5119516331315,3826.471027291587,1578.940967775495,278365.0172858596,414.45336812364565,265.6627356987535,2046.3964285876086,680.1161038223989,12.978688998173746,478.6978523838243,11235.352340814725
2020-06-06,10376657.848382652,2350.122912413808,3632.2651983975215,1498.4429256149979,279260.65781480283,395.67499416760336,253.61265437130382,2059.3751175857824,649.287648538907,12.38642430130536,454.82385864272027,11270.977797400554
2020-06-07,10376203.024524001,2231.979975954297,3448.2887016929444,1422.2061520865047,280111.07590062584,377.63225642155226,242.03094732827458,2071.7615418870887,619.663203749827,11.81859584311846,432.16696804425055,11304.777233302959
2020-06-08,10375770.857555958,2119.897280770395,3273.8881177647413,1349.9562119548614,280918.60660166014,360.30715547769967,230.90693868266212,2083.580137730207,591.2140941603618,11.274302259011586,410.66724693320856,11336.84735549729
2020-06-09,10375360.190309023,2013.65850768826,3108.4708095583296,1281.4445722570958,281685.47001305537,343.6815782229682,220.2297702026624,2094.8544399892185,563.9113484256306,10.752642165251265,390.2647757924348,11367.27991183095
2020-06-10,10374969.925533233,1913.0168934516541,2951.504901323068,1216.448593655141,282413.771295727,327.73729854608024,209.98840190897872,2105.607082154469,537.7257004550592,10.252714178103382,370.89963510482863,11396.161692385005
2020-06-11,10374599.025898127,1817.6952307219558,2802.519278612255,1154.771530435829,283105.5006763562,312.45597733755864,200.1716120748219,2115.859796332572,512.6275894123804,9.773616913834461,352.51190535325736,11423.574529474194
2020-06-12,10374246.513992777,1727.3858680781525,2661.1035882831197,1096.2425305108943,283762.53344739036,297.81916248972567,190.76799722590977,2125.633413246408,488.5871597156354,9.314448988710565,335.04166702065413,11449.595297646934
2020-06-13,10373911.472325753,1641.7507100168436,2526.908238496839,1040.7166354169763,284386.6299670421,283.8082888967043,181.76597214046745,2134.9478622351185,465.5742610371717,8.87430901899757,318.42900058972737,11474.29591368528
2020-06-14,10373593.043325167,1560.4212169522439,2399.644398718529,988.0747803156153,284979.4356592906,270.40467845441776,173.1537698492283,2143.822171254115,443.55844830364606,8.452295620962753,302.6139865430983,11497.74333660499
2020-06-15,10373290.429338628,1482.99840521617,2279.0839997172297,938.2237939932505,285542.4810138804,257.5895400605876,164.9194416354311,2152.2744668750784,422.50898169601885,8.048099719337904,287.52209687251167,11519.999567655459
2020-06-16,10373002.90724175,1408.9874199273982,2165.115462400119,891.1185825433867,286077.15784330794,245.3415032572253,157.04938021994602,2160.3225665944155,402.3908834771712,7.663577536875207,273.1274499076505,11541.120783833589
2020-06-17,10372729.779791847,1337.9745849307005,2057.5956108648847,846.695784873496,286584.80966127024,233.63241650501067,149.52600558256242,2167.986144131292,383.1584220875732,7.296334091330516,259.55301008529517,11561.161954230403
2020-06-18,10372470.226781758,1270.2349415055846,1955.8256878655732,804.6626886651317,287066.98056707275,222.44713599969847,142.33971891217217,2175.282478222622,364.78685491187065,6.945510259067,246.75476208469468,11580.186483091622
2020-06-19,10372223.472019674,1206.0028378930149,1859.1630658880122,764.7506352513451,287525.131213429,211.771048766738,135.4811906183767,2182.227988481689,347.2522393851146,6.610572110619907,234.67275214686063,11598.25417040147
2020-06-20,10371988.799267523,1145.4024948349575,1767.0799530877769,726.738982339307,287960.6120853737,201.58834533983597,128.94031090729843,2188.838560592309,330.52865624713417,6.290985716525014,223.24702651325802,11615.42013421212
2020-06-21,10371765.552241012,1088.448005574386,1679.163393290185,690.4551040103032,288374.663500262,191.8820197609568,122.70618978158069,2195.1295463088336,314.5882095425375,5.9862171473177215,212.41763142495793,11631.734810643726
2020-06-22,10371553.134609593,1035.0433358552814,1595.115265990302,655.7743907197417,288768.4156077711,182.63386958032277,116.76715704038817,2201.1157634561514,299.40102662071087,5.695732473533499,202.12461312355407,11647.243953884386
2020-06-23,10371351.009996464,984.9823239226307,1514.752286352937,622.620249297147,289142.8883898985,173.82449585641356,111.1107622794062,2206.8114959296845,284.93525813581965,5.418997765708078,192.30801784986397,11661.988636190166
2020-06-24,10371158.70197861,937.9486805224277,1438.0060052126432,590.9641029461617,289498.9916609633,165.43330315596666,105.72377489084127,2212.230493695392,271.1570780468079,5.155479094376797,182.90789184549226,11676.005247885083
2020-06-25,10370975.794086767,893.5159889016705,1364.9228090737179,560.8253912445483,289837.52506760514,157.43849955397724,100.59218406342077,2217.3859727897698,258.03068361739804,4.9046425300751775,173.8642813516692,11689.325497361126
2020-06-26,10370801.929805417,851.1477048083668,1295.6639201102078,532.2715701441861,290159.1780887853,149.8170966336983,95.70119878239349,2222.290615319845,245.5182954160917,4.665954143339143,165.11723260963498,11701.976411078245
2020-06-27,10370636.812572807,810.1971564915268,1230.5053961658964,505.41811197107234,290464.5300357857,142.54490948663974,91.03524782952834,2226.9565694631838,233.5801573161681,4.438934741547733,156.59932849608882,11713.980333564336
2020-06-28,10370480.213244313,769.8838414491303,1169.8593205393722,480.43724247031366,290754.037143062,135.59604927952836,86.57765468436027,2231.395504204732,222.17370396388858,4.22868937192217,147.57549602059834,11725.35437354994
2020-06-29,10370332.637748292,727.2020623947449,1116.1483307963454,458.3289180046948,291026.88273943675,128.89564118806192,82.28036631292284,2235.624193576653,211.1760075009848,4.028187469775913,139.18859794289332,11736.061212406456
2020-06-30,10370193.449150342,682.9377694784663,1068.4352405591596,438.702137777176,291284.2374217528,122.4429882116202,78.14291082741062,2239.652381046429,200.5858990390308,3.832191892062128,132.0979476454166,11746.149292256587
2020-07-01,10370061.351202704,640.0329821614738,1023.8675091559036,420.37585637377975,291528.4100562936,116.28347678798613,74.1943435871693,2243.4845729384915,190.47782037515546,3.6415686132092118,126.06758426648157,11755.71598734067
2020-07-02,10369935.283618433,600.7197678473842,980.235418116213,402.4351296489965,291761.2959025435,110.44897453995955,70.45504731709084,2247.126141551701,180.9040218570503,3.457183607645298,120.86154694431801,11764.84092060278
2020-07-03,10369814.42207149,566.5202418822488,935.9720711712778,384.23111472578523,291984.37661318755,104.95783027535715,66.93673210761358,2250.5833251593467,171.8945623829708,3.279902849798923,116.24387481714564,11773.585963690824
2020-07-04,10369698.178196672,538.2465675545595,890.1533942538332,365.3810699955729,292198.72023411153,99.81487398701269,63.64243541472206,2253.8632280091447,163.45730940173476,3.110592314098233,111.97860702308485,11781.995236956504
2020-07-05,10369586.19958965,516.0009560952424,842.4981354981654,345.76835511825334,292404.98120440193,95.01141685277659,60.56652205994703,2256.973820323243,155.5779389127236,2.9501179749714415,107.82978270055685,11790.09510945532
2020-07-06,10369478.369806947,499.1756666776611,793.3678652401106,325.54243102218965,292603.4003563458,90.52525123551635,57.69468423036561,2259.923938298215,148.2199354658819,2.7993458068471027,103.56144098727717,11797.894198946582
2020-07-07,10369374.808365963,486.4530064176172,743.7669760170552,305.11885990421285,292793.8049154316,86.32065068311636,55.00394147860123,2262.7232841050627,141.32459216171762,2.6591417841533027,98.93762102189316,11805.38337189339
2020-07-08,10369275.870744944,475.8053303733475,695.3426825679329,285.1793052296212,292975.6085003477,82.34836992847777,52.462640722823494,2265.382425889215,134.8110106513013,2.5303718813184743,93.72236194239612,11812.53574346265
2020-07-09,10369182.148383,464.49504154552636,650.3850218332306,266.671531732182,293147.8111229838,78.54564488951881,50.030456246748294,2267.912797770535,128.57610113626708,2.4139020727707288,87.67970288705921,11819.306677525068
2020-07-10,10369094.468680114,449.0745908772628,611.8268529549857,250.8094054141314,293308.99918843014,74.83619266917462,47.658389699637915,2270.326699843304,122.49458236881256,2.3105983329388105,80.57368299394227,11825.633786655157
2020-07-11,10369013.894997122,425.3864772541128,583.2438572767693,239.07289354616668,293457.34549497755,71.13021155539684,45.28877009630065,2272.637298176244,116.41898165169752,2.226497280085088,71.19768668652313,11831.436932131222
2020-07-12,10368942.697310437,385.5684278332428,571.4991625347118,234.2848596808606,293589.00080735376,67.266614300461,42.819022409727054,2274.863795456329,110.08563671018807,2.1393824966986887,63.56286367514429,11836.550988092959
2020-07-13,10368879.134446757,334.54450759274107,572.0658398349757,234.56805615342915,293707.04232921224,63.334917342272774,40.30672515546225,2277.0031779530273,103.641642497735,2.035194105382681,60.222829261821296,11841.107673133509
2020-07-14,10368818.911617493,285.28636324431864,573.2759175406062,235.11414535815945,293818.8831180286,59.58150118031739,37.908965095637406,2279.038372058409,97.49046627595484,1.919921588127152,60.026658296803205,11845.42271933468
2020-07-15,10368758.884959193,247.1471385055791,566.6891232114976,232.44493144641623,293929.95535495534,56.18230158369318,35.73789745377404,2280.9582936465367,91.92019903746727,1.7995646525992726,61.8215281882276,11849.727232000017
2020-07-16,10368697.063431013,225.85552777052533,547.0981609144202,224.4145245242868,294043.70713079465,53.242694003466035,33.86067268458245,2282.757858299136,87.1033666880485,1.6801230064659218,64.45461634450886,11854.167553503554
2020-07-17,10368632.608814666,223.51577610955195,512.5287112230253,210.2093406525836,294161.6024459981,50.797493572669296,32.29943647396169,2284.437981305603,83.09693004663099,1.5675963573941372,66.77310017398442,11858.805263289814
2020-07-18,10368565.835714493,238.60767926946167,464.23943121783236,190.34810184683778,294283.12121066725,48.81095510630409,31.031329738999812,2286.005577662996,79.84228484530392,1.4679844130509492,67.62415708564315,11863.61717787382
2020-07-19,10368498.211557403,265.98658367344484,406.7219544862462,166.68183607730788,294405.759244553,47.176773101338966,29.988488627973556,2287.473562076048,77.16526172931249,1.3872868811033388,65.85496448723083,11868.495350841067
2020-07-20,10368432.35659292,296.8833864210981,347.70089112254163,142.3938772689716,294525.02827705565,45.7180817367101,29.05804452034854,2288.8608489571507,74.77612625705866,1.3315034692183818,60.31269978746706,11873.24707284758
2020-07-21,10368372.043893127,318.90453528842613,298.13382772785894,121.99986530152559,294634.4559472255,44.187454873321464,28.08212402677936,2290.192352426369,72.26957890010083,1.3066338850629091,49.84454039464683,11877.594871619849
2020-07-22,10368322.199352734,316.0320287278011,272.2113274102457,111.34774600940172,294725.5858037625,42.266906054044135,26.85784898910913,2291.498986311432,69.12475504315327,1.3101565670358015,34.832217399314416,11881.176511954856
2020-07-23,10368287.367135337,273.5046489741847,282.993871722289,115.81314667672571,294790.64828362357,39.664480333334616,25.199290455262236,2292.809142878468,64.86377078859684,1.2849123950787285,25.74991168282245,11883.659961687781
2020-07-24,10368261.617223652,209.76245850342966,313.95490322622464,128.5714521296095,294839.92545695923,36.738650720740615,23.335799534002014,2294.094055273547,60.07445025474263,1.2223410022374552,24.3500499636487,11885.485695368101
2020-07-25,10368237.267173693,148.68554748604978,343.80226231722963,140.8678752867167,294886.5534630893,33.948262488455605,21.55901936692533,2295.3163962757835,55.50728185538095,1.1355546840551367,28.158783436981224,11887.212111280525
2020-07-26,10368209.108390253,106.35351153149908,358.18679941930014,146.80518637778388,294939.429509696,31.600566863454127,20.064084899604897,2296.4519509598385,51.66465176305903,1.0365881898068003,34.88125329856696,11889.216898718409
2020-07-27,10368174.227136957,91.62423496192858,349.17920227192025,143.1247721346217,295003.5355780677,29.863139248426748,18.95739721173133,2297.488539149646,48.82053646015809,0.9374762687675596,42.22260074306564,11891.711279579416
2020-07-28,10368132.004536213,106.13389081221607,315.26999593003404,129.20663579110314,295079.9384230984,28.763879221780762,18.256623517113518,2298.426015418413,47.020502738894265,0.8502536702125174,47.887966965869886,11894.740008365468
2020-07-29,10368084.116569243,144.2969408299115,261.3695427640953,107.0693970831842,295165.7895732879,28.191010537639066,17.890697163677977,2299.276269088626,46.08170770131704,0.7869551434166832,49.5824931623262,11898.181372182784
2020-07-30,10368034.53407608,193.30613547529717,198.80804246001333,81.37029224888106,295254.3253307417,27.893081125841327,17.699817633469532,2300.063224232042,45.592898759310856,0.7596154376553519,45.011320527127374,11901.747190741855
2020-07-31,10367989.522755554,233.13251392133913,145.33553201919668,59.40517402828869,295334.8667711713,27.47896309194305,17.43545054265082,2300.822839669697,44.914413634593856,0.7802693022034308,31.879590256117865,11904.982816357451
2020-08-01,10367957.643165298,236.52540405372625,125.12188575851745,51.10851166356599,295392.8197438941,26.417852717216316,16.760327641502663,2301.6031089719017,43.17818035871896,0.8238354879930051,14.860313182276172,11907.267133948642
2020-08-02,10367942.782852117,190.9987379739143,149.20914698346897,61.014610168622674,295421.5821921007,24.46584301220186,15.519673183999313,2302.4269444598945,39.985516196201175,0.8027653197828157,10.436403766635225,11908.319444433051
2020-08-03,10367932.34644835,136.04767389947418,182.45411967241887,74.67671535232495,295442.6618017599,22.385486746669674,14.198044438933715,2303.2297097796773,36.58353118560338,0.752468136509005,11.986587728877256,11909.054233166917
2020-08-04,10367920.35986062,90.25831184023,208.3233097809204,85.30885708260779,295466.2142508381,20.532373683285467,13.02085823688176,2303.9821779161857,33.553231920167214,0.6855891759468723,17.0904356115379,11909.901841258414
2020-08-05,10367903.269425007,64.60536871312625,217.04130336859646,88.89950838027147,295498.2807274784,19.115401769724333,12.120498187778557,2304.6677670921345,31.23589995750289,0.6131728606723943,23.626970891750368,11911.118041675678
2020-08-06,10367879.642454118,63.39769231471132,204.7497071065831,83.86552676004924,295541.3005160966,18.215154888006424,11.548008762761011,2305.280939952805,29.76316365076745,0.5462636132615738,29.47521704518016,11912.805881108174
2020-08-07,10367850.167237073,84.27826132110812,173.50714827755692,71.05215423061836,295594.11099738267,17.783902854496418,11.273095294167366,2305.827203566067,29.056998148663784,0.4959058562902651,32.51419754850909,11914.9156799667
2020-08-08,10367817.653039524,118.22418528804295,131.289274775708,53.7330172945893,295651.9476482991,17.645601419903983,11.184123975537613,2306.323109422358,28.82972539544159,0.4731440123346341,30.622935878174204,11917.245032383356
2020-08-09,10367787.03010365,149.54670465083333,91.98875510675173,37.61012694851043,295706.4440420819,17.495892269283647,11.088121861613322,2306.796253434692,28.584014130896964,0.4890225039706132,21.680455510856124,11919.4388062116
2020-08-10,10367765.349648133,155.8911907244059,75.41527838791211,30.81387868286103,295745.6318482401,16.902103022035053,10.710776868337852,2307.2852759386637,27.612879890372916,0.5251087784822415,9.1728791281935,11920.989143026189
2020-08-11,10367756.176769003,125.88799189935257,91.62806928473148,37.471492783513305,295763.4694684029,15.643573869858027,9.912250035040929,2307.8103847171456,25.555823904898947,0.5115126541156606,6.399934605963978,11921.639703376064
2020-08-12,10367749.776834402,90.03008190958114,113.53837539520596,46.464630780873755,295776.4979815023,14.306209279153444,9.063989360103443,2308.3218973712605,23.370198639256888,0.4787751245665018,7.5536706036746475,11922.09177364107
2020-08-13,10367742.2231638,60.525434831847505,130.29530952288374,53.34323950472538,295791.3756987867,13.122972567527395,8.313508492634497,2308.8006724958263,21.4364810601619,0.4356964763963421,10.939657322508113,11922.627084383203
2020-08-14,10367731.283506475,44.259290015736745,135.77006649086465,55.59414401969821,295811.88852870953,12.224553704131054,7.743541612338388,2309.2363689722233,19.96809531646945,0.38948305633684105,15.166285924391403,11923.405697408172
2020-08-15,10367716.11722055,43.747641122421506,127.70940718816458,52.293480644719416,295839.46491973056,11.657766029851587,7.383712704671388,2309.62585202856,19.041478734522972,0.34734121112000466,18.841947571819556,11924.487859815808
2020-08-16,10367697.27527298,57.13723612465397,107.73565856972245,44.10669695301649,295873.1758603157,11.38554625731199,7.210535560841687,2309.9731932396794,18.596081818153678,0.3164772874774249,20.575033426816415,11925.834004000071
2020-08-17,10367676.700239554,78.2055773067937,81.34671365637503,33.288551772106786,295909.7348789366,11.286954470871633,7.147413777809695,2310.2896705271587,18.43436824868132,0.3040976321410393,18.973934651546315,11927.304747649072
2020-08-18,10367657.726304898,96.36092126478572,57.91603153487698,23.68311518380569,295943.4980440714,11.157174126625822,7.064640758287796,2310.593768159298,18.221814884913613,0.3174085918426274,12.647042407924845,11928.66089374502
2020-08-19,10367645.079262493,96.64227890612342,50.69263735793404,20.723768524240416,295966.46396420465,10.707512052405177,6.779399710739932,2310.9111767511426,17.486911763145113,0.3367007938854745,5.356068972721276,11929.563430564267
2020-08-20,10367639.72319352,75.92288060451857,62.43001079612864,25.539036093805734,295977.00712980854,9.87685539107934,6.253016240834443,2311.2478775450268,16.12987163191378,0.3261888081160556,3.9509081052101465,11929.943425935671
2020-08-21,10367635.77228542,52.61387856371454,76.78479229297776,31.426728629797978,295985.1016308543,9.01784151829978,5.708776372845987,2311.5740663531437,14.726617891145773,0.3043313808818917,4.892679143825035,11930.223062664229
2020-08-22,10367630.879606273,34.0013123685523,87.28321202896599,35.73321916773467,295994.72059576033,8.269195570717876,5.234461098694281,2311.8783977340245,13.503656669412155,0.27593661045352835,7.250324227504024,11930.570291976612
2020-08-23,10367623.629282042,24.44949345149357,90.04198037441687,36.86675894491497,296008.26210544177,7.713636446837704,4.882408952526133,2312.154334344479,12.59604539936384,0.24572351463203254,10.109830113048346,11931.086427343296
2020-08-24,10367613.519451933,25.454604953572673,83.72074326712381,34.277975241016925,296026.5780903938,7.378907488110527,4.6701688665778205,2312.40005785911,12.04907635468835,0.21841111121857368,12.557183557373946,11931.80736864028
2020-08-25,10367600.962268377,35.644701724382685,69.52208221236265,28.45987137810265,296048.9743306914,7.237776478934539,4.580500171174888,2312.618468970329,11.818276650109427,0.1987184180141177,13.678371316926059,11932.703602149028
2020-08-26,10367587.283897057,50.77971032209379,51.19151428287468,20.947826720611566,296073.2104559884,7.208035646655201,4.5613725947323935,2312.817187388343,11.769408241387596,0.19136445281995276,12.559380149066513,11933.680200556535
2020-08-27,10367574.724516906,63.75142901344294,35.01749211887627,14.319596675364105,296095.49994551856,7.152501661565031,4.5259662637547615,2313.0085518411624,11.678467925319794,0.2010682334369845,8.28619681021766,11934.576822955281
2020-08-28,10367566.438320097,64.58352777374164,29.831403928052026,12.195312691558902,296110.51012809534,6.8790156369037785,4.352671702835892,2313.2096200746,11.231687339739674,0.21701931388262405,2.9286295335846693,11935.167714843272
2020-08-29,10367563.509690564,49.8074541530492,38.69570866284707,15.830049005943351,296116.4111356872,6.320361489848716,3.998961049259605,2313.426639388483,10.319322539108326,0.21270908129153815,1.577095096347037,11935.375370039796
2020-08-30,10367561.932595467,31.950892857584556,50.4951345316106,20.667474691045843,296119.9818965127,5.71617525554536,3.616482214788228,2313.6393484697737,9.332657470333588,0.19878094683687966,2.1831065640377147,11935.486517834484
2020-08-31,10367559.749488903,17.106177376601682,59.82112036248557,24.491056054208517,296124.53277637967,5.1825649963375815,3.2786865110086696,2313.838129416612,8.461251507346253,0.17901174484799706,4.0150354952803164,11935.641072824432
2020-09-01,10367555.734453404,9.070013837359085,63.29980755586515,25.91813412280877,296132.13757715287,4.7916664403740725,3.031206321531582,2314.01714116146,7.8228727619056535,0.1570471112655926,6.3664504250923954,11935.926651554226
2020-09-02,10367549.36800298,9.422664367568858,59.52183420263484,24.371141375040732,296143.6761886131,4.5731629661756505,2.8928172202088898,2314.174188272725,7.465980186384537,0.1365326820304651,8.530919889091095,11936.380377727031
2020-09-03,10367540.837083092,17.527947095396883,49.04233508417202,20.07760173991513,296158.8345884585,4.514285602635255,2.8554379711337994,2314.3107209547547,7.369723573769053,0.12111409308327882,9.80201242177614,11936.98888220452
2020-09-04,10367531.03507067,30.533236149457288,34.38094167235125,14.070130597261405,296176.1048423037,4.55981302901786,2.8841305286407364,2314.431835047838,7.443943557658594,0.11443698036488932,9.473296558142211,11937.688303006893
2020-09-05,10367521.561774112,43.369461658818615,20.02178212953861,8.186434777725356,296192.78510367987,4.612071574960572,2.9171000373054032,2314.5462720282026,7.529171612265973,0.12014697981603878,6.838340833824263,11938.36428531291
2020-09-06,10367514.723433282,48.75110975300339,12.413481308591873,5.0693125627693485,296204.97961403546,4.5309352204726325,2.86569483194479,2314.666419008019,7.3966300524174216,0.13498199614475168,2.52108372855595,11938.85198145986
