,S,E,Ia,Is,R,Ihsub,Ihcrit,D,Htot,Dperday,NCperday,Hcumulative
2020-09-06,1475392.083084318,3138.8803421972448,6817.053282670175,2751.1069570416216,9105480.512849387,1526.1620572607337,959.6736616116092,70042.52776551475,2485.8357188723435,46.23482735414231,495.63789476337433,364691.8935603204
2020-09-07,1474896.445189554,2881.9303190305827,6263.821648600603,2527.739052072005,9107142.883987036,1416.0207418873165,890.3964689477721,70088.7625928689,2306.417210835089,42.89888249617846,455.3328316968285,364752.00002885493
2020-09-08,1474441.1123578574,2645.1556061139827,5755.833079964437,2322.6470129128256,9108672.1890441,1313.4922224267004,825.9092012558702,70131.66147536505,2139.40142368257,39.787857550291356,418.2379543668188,364807.22975744755
2020-09-09,1474022.874403491,2427.6970014830954,5288.99095982822,2134.176431182232,9110078.802008582,1218.0987418921907,765.9111206267381,70171.44933291539,1984.0098625189291,36.889890931549935,384.1293353725616,364857.96908326354
2020-09-10,1473638.7450681173,2228.521122348057,4859.647356266802,1960.8537683926104,9111372.394703057,1129.3838466805146,710.1149112891762,70208.33922384692,1839.4987579696908,34.19362808182352,352.7991679555838,364904.57764836226
2020-09-11,1473285.945900163,2046.4602077985455,4464.551525680753,1801.3656133807349,9112561.98555414,1046.91194645082,658.2464004581724,70242.53285192871,1705.1583469089926,31.68771444297401,324.03964535749486,364947.3903046465
2020-09-12,1472961.9062548054,1880.2121188037765,4100.849912796357,1654.5586823077724,9113655.939592456,970.268314124668,610.044558334899,70274.22056637173,1580.312872459567,29.36079545686441,297.64296081976835,364986.7171138618
2020-09-13,1472664.2632939853,1728.3403382125045,3766.0861506656183,1519.4398186592816,9114661.968452657,899.0590858860407,565.2614981067159,70303.58136182856,1464.3205839927564,27.201516565359555,273.401307584039,365022.843347598
2020-09-14,1472390.8619864015,1589.2739707530195,3458.201060666247,1395.175993245208,9115587.130373413,832.9112611813342,523.6624759471672,70330.78287839395,1356.573737128501,25.19852321032321,251.10687889178382,365056.029487288
2020-09-15,1472139.755107509,1461.3077430331525,3175.532652501682,1281.0943041998933,9116437.830197418,771.4727027193637,485.02589101598466,70355.98140160428,1256.498593735349,23.340460833620128,230.5518679846264,365086.51122420776
2020-09-16,1471909.2032395247,1342.602003540269,2916.8161242010638,1176.6819769820634,9117219.81937138,714.4121364713616,449.14328545908404,70379.32186243786,1163.555421930445,21.616760351347146,211.68641681403176,365114.49945947673
2020-09-17,1471697.5168227109,1232.3301709934815,2680.1364335468666,1081.1653477990728,9117938.659566142,661.4280902082348,415.82494581247016,70400.9386227892,1077.2530360207047,20.01449907774055,194.4661949487724,365140.1989252394
2020-09-18,1471503.050627762,1130.911298468147,2462.758741510365,993.4417619759204,9118599.72308789,612.2566058560681,384.9047546701381,70420.95312186699,997.1613605262061,18.524293914935782,178.64212343516476,365163.80856498156
2020-09-19,1471324.4085043266,1037.9280623843717,2262.9103659893435,912.7956285543187,9119207.610911468,566.645244091756,356.2238674056313,70439.47741578189,922.8691114973877,17.14022788867995,164.11216007451617,365185.4975139577
2020-09-20,1471160.2963442528,952.8878347979912,2079.022971367704,838.5937161069874,9119766.598154707,524.3528132366341,329.6305218612044,70456.61764367059,853.9833350978384,15.856388867994706,150.77467139702975,365205.4225932342
2020-09-21,1471009.5216728554,875.2253550001548,1909.7300678780896,770.2841475054187,9120280.635293342,485.14938357626846,304.980047300234,70472.47403253858,790.1294308765023,14.666864721888794,138.52802393294414,365223.7283580703
2020-09-22,1470870.9936489225,804.3027295173265,1753.8670116018884,707.3963999198727,9120753.348161012,448.81628736045263,282.1348644072189,70487.14089726044,730.9511517676718,13.565743319384456,127.27058421237517,365240.54709791945
2020-09-23,1470743.7230647097,739.409432111284,1610.4710044692306,649.5413048193823,9121188.03794922,415.14611880321297,260.96448528778063,70500.70664057984,676.1106040909938,12.547112529489427,116.90071876557822,365255.99883642845
2020-09-24,1470626.8223459446,679.7623037791197,1478.7810942589886,596.4110479717502,9121587.681207383,383.942734082804,241.34551346866272,70513.25375310933,625.2882475514667,11.605060221224196,107.31679412275469,365270.1913314371
2020-09-25,1470519.5055518216,624.5055527532381,1358.2381745987739,547.7791694435476,9121954.929842813,355.0212513417096,223.16164389773,70524.85881333056,578.1828952394395,0.0,0.0,365283.22007497936
